id,prediction
11f23241fc,2
64eac8af8d,0
24f7310cfb,1
2dae39b01b,0
c0f7f3a386,0
80e440c256,0
ab643a5acb,0
c74d0cf4cc,0
052ae7fbd1,0
eaa136dd52,0
2779470497,2
38c10c9248,2
098a95ddd2,2
9d5aee9fcc,1
b2f1858948,0
0e6dfcf2c0,2
54fc264668,2
1d6f493692,2
ed2f8a8b6c,2
f45284bb6d,2
967436b594,0
cdae87e255,0
a6bf64ff74,2
9898b6a20e,2
bc499ddadb,1
1336fb4fe3,0
b4b5753189,0
af646244cf,0
0eae256cf2,1
c981d41a93,0
539791106b,1
c981fd95d1,1
a3b1972c1b,1
4a4daa5969,0
af49803fed,1
6e468534bb,0
34d7f68787,1
224b2db929,0
c2c06c4354,1
d12536eca8,2
e7964cd2a4,0
2cf223761b,1
a47332b258,2
2f5dd9914f,2
cc364b018b,2
87c26028c7,2
1efa7eae79,1
c5e2e445fb,1
088784d38d,0
35e35fae9c,0
610df76318,0
77d297bf3a,0
e77fe19bb5,2
9e185f38ca,1
3f4cc356a0,0
3bdb14645b,0
dfa3888b42,1
cc48a72249,1
244c7c1734,0
b4b8e9cd21,0
4532ec07c8,0
d6db994a03,1
49955ecff0,2
a0c24cdac7,2
835f51cf4f,0
84df2bb4e8,2
ca4b529c1d,0
8ad0ba6b2a,1
e696b21c5a,2
94a5d129ec,0
f0cdeea967,1
89ba790f40,1
01e2007d47,2
4b5da2a68a,1
1b12b3898f,1
cd9d3403f0,1
b82970b513,0
096152b113,2
5b5e2ae121,2
c177b00ce6,1
9e813faaf0,2
3f82cc8f04,1
f95dba85e9,2
07c7724341,2
72f6e244da,0
be7af4e8ea,0
83d3acb204,2
525d29b4ad,1
10870d132e,0
9ccc16e1e0,0
3540adf79d,1
207a144e1e,0
1fd594855b,1
d79745e7cb,2
e670ea3ce3,0
810c4e8c9e,2
1f87229859,1
43be1a3345,0
6a744d3977,0
8c3cbc7cb2,2
899e7288e4,0
5143da732a,1
e1650a2489,1
0133fd91c8,1
16d30e2ef1,2
8c9358c4ae,0
b2629e98bb,1
c1ca56a25f,2
81bacd4d3d,0
8df7f7f2f2,2
56b3aa42b4,2
3bd2f2f7b8,2
f6b30d1ab6,0
5048d425a6,0
76b3a8e246,1
9f81e17da2,1
6b9f4d0ccd,1
93bc18ad88,1
c623a227db,0
dd9a4f82f5,1
4564a225ce,0
0bbc0237fb,1
46540fb4a3,0
6501bec36c,2
cb899f942e,1
7e25d16546,2
e2226c488a,0
649cdcf23a,2
d5ced9a530,1
14ba9768e5,1
069f67e2e5,1
35d55e3de2,2
230e0ad518,2
7c7cb27c03,0
6b46b43766,1
1ba4e614d6,1
f9a3a65291,1
e5245f0192,2
a3439a3378,0
876a68e36d,1
cea6bda7fa,0
7ede309f01,0
2b79c0334e,1
3ff00ed5e1,0
f815980337,2
db50766832,0
74e1c86782,0
419e930c90,1
874fdfe995,2
6473f09be0,0
d0cc5ab107,0
a535972611,0
311f9c5d39,0
3453f8a623,0
317eda0a13,2
02d48aa71a,0
60fcc058ab,0
6bdb466e3f,0
fd6e9d8545,1
38ad99fe1a,2
742e433479,1
e7280a57cc,2
6d8f41ea60,1
0460e1e929,2
d0be6f14ca,0
5c35fab6bc,0
d2bc6646e2,1
ab4abe46ab,0
3aaee7866a,2
c52ea5bbde,2
460dd5b32b,0
2c461fd1b4,0
18ba7884fc,0
5a4b2af816,2
504766fc6a,1
7efd0b5d5a,2
ce2297c705,2
64f3dcdefb,1
491ce72615,1
4ae19a18a3,1
246ddca733,0
e042699e14,2
5e6423c655,0
50a3737085,0
245a06c2d3,0
20e0a1b35b,1
f1421ff431,2
fd9c4b371b,1
81fda885b9,1
fb40eb4fb5,0
92a03af58a,0
33ab3bd7d9,2
d15fa0d458,1
d5f30f9489,1
4f1f1fbb6f,0
230332bb87,0
beb4503be2,1
75ffb46b43,1
e84066e1e2,0
9bbb3110d3,0
418c7a5604,1
4239c4835d,0
57b0555613,0
6dd7148bd2,0
14139f1c9b,1
3b93161749,2
32af4e3de4,0
3b0f91c76e,0
0707e233be,2
d5e605044e,1
5a0a333c72,1
0001718fc3,2
1828d9efdf,0
3b98936d7a,1
1449ad4f82,0
50acbcba92,2
f74d042da5,0
fc2cf71126,0
34f29bc5bc,2
4e69b3e698,2
8a35913176,1
82359a10ac,0
cff162cbec,0
5e6f925734,2
ed54d0252e,0
58175a916a,2
7f70c19f9e,1
b5e7ded9a6,0
e3f87b9d75,1
c84d4da39b,0
58591b4d6e,2
c9e2bb5327,0
8902606f0a,1
cb2a31bc88,2
e607259fb0,0
5a9d607889,0
846566e170,1
ffe66dbcc7,0
ec81cac249,2
f86127275e,0
ff57e2fa3a,0
b9b7a309ca,1
16bf445765,0
8ba38ebb65,1
47575243bc,0
779019ad0e,0
7b57b36051,2
f8ca634ba7,0
3fa01061e2,2
e8a4374fbc,1
4b34fb6371,2
4fca0b9d55,2
3d0e1d9c3e,2
40430167c6,2
d57b8b724b,1
3b23fe1e95,0
4cdae3ef95,0
ab569e9e7d,0
cdb380b585,2
50fd16b9f3,0
f2e70ead5a,1
42999b6386,0
753c1ba23d,1
0491dd2600,2
01773b35da,1
efd820ce99,1
329c04f4ec,0
b15f5bdaf0,1
3f2489c655,0
2e6ca18d94,2
f81904f891,2
ce7c6448a8,0
ce51c7404d,1
63ed9b0b56,0
668678adc2,0
3f8b646f48,2
a0fd91297e,0
0b23187639,2
fbb6bcc5d2,2
1643c4982f,0
d8d3c3dd15,0
c9fb6dcc8d,1
6acbd39329,2
7e5594c9b1,2
3a543c89f5,2
3cfa1782ee,2
cdf2a45183,2
44d7297fbe,1
dcfc8cca9e,0
adb35f57c8,2
35388c61df,1
2ae726847c,0
d68118690e,1
71877742dd,0
0367616b60,2
53ea69dfc0,2
2b9f979000,0
91026c6eb6,1
e4490e18ea,1
1091459e6d,2
884dd1544c,1
652b76ed9c,2
c0d2c34471,2
ccfe0be687,1
6bc32be6bf,1
3913c30edf,2
49c03a1f22,1
1d30d6eaef,1
70eb6471d5,1
2f7f52da9b,1
85a38b7dc5,1
e7857bf8d7,1
8e5dddd3ad,2
cf3c265344,0
1db4332ae4,0
46dce6993b,0
07e816aa6c,1
15fd7d9a50,2
4ce7b06684,2
baabe27e40,0
8e661b1574,0
876b944457,2
2eaeb09d11,2
9f9ee108fe,0
c00481867c,2
a4f74215af,0
ce2178d73f,0
bc1220066c,0
fe5b124a1e,0
ab7917cd16,2
b0efc064b9,1
36c15b1d1b,1
d6ba782804,0
ad74c2e80c,2
7e7c91bdbd,0
c79cdc4db6,2
0b5367c57e,1
6070c96b27,2
10776ff1ac,2
bfd7a340a8,2
b81f8ca296,2
154bf9ad1f,2
d94ed30f46,1
52634347d0,1
8b6609f222,1
c0b62933ac,1
6bde95c929,0
7b3f932963,2
1cd3e87165,1
ed7531fd57,1
8e470538a9,1
e6291b6241,0
b3600e1155,2
75e6fda742,1
09597f1d0d,0
76d567325c,0
dadb1c8e17,0
4d6557d0f3,2
5dd09997a5,1
f58d061d0b,0
086f3a1bf6,0
dd085ea72f,0
5fdacd989d,1
b8bd2a188e,1
2152ce2537,0
95476ca53d,2
89ea784aa9,1
35c4cf20f3,0
77ce5b0f99,2
10c8468f34,0
1b775440c3,2
bfc86587c2,2
a96ea898cf,1
bef949e516,0
088fea8fe3,0
9f45f4933b,2
d51b197fd5,2
dcda3cb1f2,0
7d98bb322e,2
5b759a6369,1
eba30c2149,0
710b24f23e,1
c85d95825b,0
7dbf05ff14,0
2596abd986,1
f260247ac7,1
ceaf182d4c,0
2b3ee0415e,0
713c4f3be0,1
28735abf63,1
7828798ee7,0
aa5d30ec20,1
6c85f5aca5,2
3561aaf11f,0
40c0374c24,1
6fe24c1e9a,1
9812eb1527,2
111787181b,0
0f543bc671,1
c2819304e7,2
c87369be18,0
4ad2993dd3,2
2b5445a8d9,2
20360e5728,2
372b0c053a,1
a825fd3755,2
5022174343,0
0dfaafa5d8,2
b27077a872,1
d04b216d6d,0
43ce79314b,1
c9d4dc43a6,1
2787b273f3,2
189b912322,2
90765cefa9,2
0d5200e7f9,2
9746bab156,1
d08bf9fea6,2
b89d8a8fb9,0
0502d741a2,2
d6834b91ad,0
02aa81d82b,0
02ef979ca8,0
cbc32567a2,0
823597c21d,2
6d75f617ff,0
12010b3338,2
318f38165e,1
79cdd329c6,2
75166120e6,2
ad7a033e8d,0
088c6ecac1,2
04bd33f36b,2
e90d966f3c,2
89fd52b49b,1
72154ab537,0
47ca4e1046,1
4cd8c1f9ba,2
190f0c5c2f,0
b3ba8fc1b1,2
b1a89da63c,2
be6a089384,1
2489a8ea9e,0
79d067a6ac,1
f7a821c561,0
20bc3c271c,0
fb1b31883c,0
5d69ea07c6,2
28dd562acd,2
38951ca8a4,1
9bf72b96b4,2
5df4825b03,2
f627527b87,1
59c2171b8a,1
6a96496ffa,0
c0f094f47d,2
db0ccd872d,0
8bc34ff0b7,1
9d893ed846,1
709db4f2e2,0
9e03b2035d,0
af8855932a,2
e38da917fa,0
a9d3de4212,0
506168f3e2,1
d8f4d975ba,0
133b52cf85,1
b24d43e12e,1
b44a6adb9c,1
3ced92186a,0
c00e41fb9f,2
3e740566dd,0
b177c7b239,1
9f963b38f4,2
e32e40565c,0
85c5c47087,2
007ec408cc,2
f56b2dc58c,0
d8e786c955,1
d32358d049,0
5b9dec91e4,2
7d6e44fa5a,2
6efef21300,2
428c374cc0,2
13884b99d5,0
73af58ad9b,0
358ad493f2,0
b691813f06,0
9fd2e3c30b,0
479fc0e9e9,0
406f14add2,1
0a8b114937,2
b63066e130,0
dd5dbb5ecb,1
0e38a986fa,2
dff35cbfb9,0
eee9ef09b2,0
59cd7e2072,0
cabd643cb5,2
a345f13729,0
a2c7c2dac0,0
fa76d2cb1c,2
9892ef32ea,0
548ace001f,2
35bff2ebc0,1
7a1aea7b18,0
5cf2b7e72d,0
2c62352868,1
860840e7ab,2
3d9f6bbdab,2
234c556dd1,0
5003c53480,2
5109dd2b34,1
9faff69fb1,0
28fe336c74,0
b305f0ac22,0
237dbc9f71,0
f74b64bbae,0
331693d9fd,0
9ae4b79b30,0
d309dae4d5,2
62a143e524,1
e7316280ee,1
dd37b2f17c,0
b915544ac9,0
9c4aada449,0
f464052794,2
206db0e110,1
1f1f5daa15,2
1d23111e05,0
def359f5a4,0
9f9e8d115e,0
4b74a8db13,1
2e957158e6,2
c548478675,0
69979cd625,1
768e92e526,0
04c6c01f87,1
4cc9f714da,0
d4a5a012cd,1
36261a57bd,1
e98dc8b9d1,0
2c5a69302c,0
9e99bf2bab,1
5d564be56d,0
4d98b56f2d,1
f99eeea8bf,0
e8bc035dc7,0
65de6974d7,0
b57585c6c5,0
0246551d9c,0
bbfab3584e,0
281e567639,0
8aee0fde52,2
e3d09a1ff5,0
6d30b31399,1
a8159ef5b6,1
5643170cc6,1
1b45b1b6cf,1
ae78ace23e,0
3e59829b6e,0
1cc49f8bd7,2
573cfdd46f,2
b3bf0c4566,0
58e40f653a,2
b6d9435ee4,1
ea3b6f24d9,0
b505f34457,0
80f13c7ff9,1
e40780efe1,1
5ed16b6f7f,1
4b0949cec5,0
5f2ec30200,0
5affcd666a,0
39dec1dc7c,0
5608a51e54,0
8a327ad3a8,2
03e6c12bd1,1
d9ff64b6ea,2
109def9a59,2
7443b28261,2
d05d4aa3b4,0
87a775c3eb,2
88e9c84c6f,0
cabf03b349,0
c7990d64e9,0
b268f6a664,2
51481c6217,0
b17a75ab70,2
f13837dd08,0
907ee9427e,0
83e5c41f3f,0
7b4def0815,1
b96ecd0786,0
79420155bc,0
7ed2ae3834,0
e737b20217,1
760a077e6c,2
c737f4148a,0
7bd5a61ab8,2
6593fcfbff,1
b0e950b925,1
797b9f7e0c,1
fb3a5248a6,1
67d7801dd3,2
466ab2432d,0
95603299ca,1
6d1d4b2a4b,2
ab0c289ac6,0
ef70bb9ce0,2
f01441ffb4,0
778b13e6a1,0
a9705aa4ee,1
727aaca5a4,2
0eb23ff2d7,0
0a9b3e0c4b,1
3b6daa7c70,1
b83e1d52fe,0
f33f0f74d1,0
6c7d4bc47c,1
b44d104d97,2
b099670f43,1
3759c152a6,2
ffb4feb8c6,2
e6ec48db29,1
287c74d7c6,1
bdae49f5c7,0
a7f8aec5c1,0
6bfd138f96,2
8a74b7f478,1
64e99f4c02,2
3e59da180b,0
773eabb702,0
f0d28d26a3,0
f55a4609f6,0
35ea2f24aa,0
7d0343d658,0
c9fe2b182c,0
d5ad8e979d,0
b73f81d2b2,0
7e5e8debfb,1
3d1e42f994,0
181c533419,0
87b0323b7a,0
775e56f6ab,1
b6c83a9daf,2
8dbf834e8d,0
7ceb04d31c,1
b2e00b319b,1
6ff74185f1,0
1552d356d2,1
a96112cbaa,0
d8023a93c1,0
6486a1c170,0
8c3f2e343b,1
5e13865f5a,2
9f6cec0127,0
7b1fe130f0,2
29e21b0345,1
5730c3e115,0
1e98b3410d,1
813236ba6c,0
dfbbb46a3f,2
c9eadefe3b,2
463edebcc5,2
a2c894c136,1
7fe0361a82,0
fafce89a4f,1
bd78b44ad5,0
fea74c8f1f,2
d36c7a1819,2
8a09f1ce88,0
886bab32f7,0
c9ca0123aa,1
319358e3de,2
c5d1acc66a,0
a7bf4c3f07,2
62af966599,2
1f68267290,2
d9cfa870c4,1
7f5add5636,0
5d506b3022,1
cd190718e1,1
33121fcfd2,0
f79a4bfd35,2
94acfd3acf,0
2dda35f564,2
546349a850,1
4f9b5ce989,0
35dfa1e0c6,0
9042cd32e4,0
3dd8b37c3f,2
d97374f3fc,0
279230949d,1
4160049a94,1
81d6538cab,1
04d78da41d,2
fcd8979172,2
81d6e1733d,0
95e27f021a,0
2c9b4e8786,2
60a9f333c9,1
9430333b7b,1
a7cae48c16,2
2f9607f25b,0
a9604eb0d3,0
d25f6fff9d,0
467dc8244e,0
e79a070339,0
2407258db7,1
1e2e046bf6,0
7ed3b520c3,0
a4c559781c,2
6e50b24c21,2
135635af1e,0
1a4a3bb7ce,1
3c09e0045b,0
36b66c146b,2
80ec419b98,1
876f8b6f14,2
3e4f15bd47,0
b7be48bdd1,1
145718d6e4,1
a42683043b,0
cbf7b71110,0
4d9ba03519,2
b18b12ba97,0
eebe19165d,2
8ecf1961c0,2
db7e8a9646,2
ce420526ca,0
f23ac50bc9,1
002d0f5868,2
ab256fceaa,0
96f729f8cc,1
34c6810321,1
e21cb02f14,0
14527cd3ec,1
578df44c43,0
fd889b412b,0
4bbb9ca869,1
463846836d,2
f39fb679d2,1
27c4098d95,0
79556edccd,0
ee0848665a,0
0b0f3e687c,2
76178f6f18,0
96117c1432,1
a389b84f7e,1
245cd78cc0,1
ece6252459,1
be4f270056,1
80b2e6cb8a,0
1fa6954953,0
e9b44b8d43,2
ec1058e5ef,1
30d525e07c,1
993019f38f,0
8ecd61d750,1
617379203d,0
5b17fc1c42,0
4bd84cbda8,0
3c2890f992,1
b8e080ff53,0
cd36aa9a40,0
e1798e72f8,2
ed5ad272aa,2
bcb6fb6d50,2
ad14d50a01,1
016dd3a2fd,2
ad830c18e5,1
8b236f4cdf,2
73277ab9be,2
1a9274a9fa,0
7165f6dcb4,1
8aad2251e9,1
0ea2c223b1,1
795e320205,1
a8413649f9,2
9422bb86b1,1
855f360475,1
0d26711de3,2
778ec123aa,0
b75bacddaa,0
ef8bc60c1a,0
c8b559e652,0
154cc5d89c,2
7484ae9302,0
a0030791d8,0
6e4cd36586,0
e4a5a1ef6e,1
2045a643a8,0
df7e8069ca,0
84f0cf6848,1
9bff777abc,2
00430229dc,1
892d2f7f35,0
81e519d46e,2
7b0a15cbe7,1
fe9aa2b120,1
f27539982d,2
ef141adc78,2
1a75a4e80c,1
b73eee39e3,0
6e8b939fd5,0
38d045b1a4,0
5df746cafc,2
fe25640c0c,1
1295771d4d,0
a9c95b7bef,1
b95177aeb6,0
05fa1c26bc,1
d02a3a5a70,1
ffc9078f40,2
7b9023e328,1
3927434f1d,1
237c334b78,0
34a0028ac0,1
fd5aa63bfc,0
4ef2ce13d8,0
b8ef9a31dd,0
25c33661f0,0
aeb5bd0824,1
16c46d83b3,2
3d744019cd,2
3b34c7cf8b,0
2d62a208c3,2
79d879da09,1
517046eaf2,0
02f0e64310,1
171815fcda,0
29d27befd3,2
3118085055,0
e02f2cb1b6,1
f115755873,0
54d0007a56,0
f3c8d37d17,2
6cdc6aab2c,2
b059907e50,1
1207381a16,2
a09c0f58f0,1
cef9e28951,2
e8820ae507,1
7e60b376a0,0
b53ba3eb49,2
13378a725b,0
bf6ca32459,1
0f56eb35a2,2
9d2b691e9d,2
8c61977e1a,2
96d6335aec,2
0a2cc81f26,1
482579bc06,1
99d603717a,2
1eb55fd205,1
4a2c96c46f,0
902e57d645,0
42d6065cd3,2
6cf491d341,0
afac714091,0
6b3becf532,1
4de660616c,0
b94ccb5c9c,2
0f60bdb60e,1
6a7951754a,1
ffcea20a66,0
58ce6aef71,2
743fdb7eb8,2
74a3c5860b,2
8c438f66a3,2
0865a6d8e3,1
6566795dcf,0
89f5feeb40,0
b0ff1dd12b,2
5c7e00a4b2,1
21060d118f,2
4f65d19d57,2
e09de63229,2
9a495bb5fd,0
5da80cc2f6,0
89ec17b705,0
570d9a2ea4,2
326007a79e,0
557d34cb76,2
87bb8a239b,0
d32cb905fa,2
0665f2235b,0
98e6096c69,0
c99b0b9621,1
20ce4cdc8c,2
3517094a17,2
c3e20dd05a,0
43620ab661,0
abb415bfd8,1
044427e57e,0
4d76ff6f90,2
20a63e410c,2
038f1d4125,1
1893df46d0,0
4954abfae8,0
31c5860338,2
cc605caced,2
f78b93c538,1
6562572d19,0
4c29728dfd,0
538c8e47c2,0
5d3e66d02f,0
28cf8787cb,1
b46621d4ea,2
953a591318,0
513e083ad0,1
d2c49fef78,1
88861bfa27,2
13219faf87,1
2f680e28b7,1
9ade7b13c5,0
50b431dfde,2
72723bd379,0
82121def01,2
9fa97cce4a,0
9469930e2d,1
23c6eeec46,0
f834c61120,1
85062066a8,0
0f011b79e8,2
0b6392774c,0
d78204e22e,0
8e1455ee8d,0
297a90c342,0
da7a5170f8,0
924e66e9d7,1
06d518d463,1
ad88f4993d,2
0c310c6ae8,0
e66359daa4,2
ec88e9d225,1
72260b0e43,0
6560e281ae,2
fe94bdaada,1
5765f5b6bb,0
3275a97926,2
9b8fea1fa1,2
cafe3a799d,0
250dfc5d57,1
31515f250c,1
fbbace4334,1
ee63dcac0b,1
897489dfaf,1
ee616b3a11,2
fe237e5484,1
eabe043549,1
a3bc43802d,1
5ff16d5a1c,0
ba75e793c2,0
1c846b87e3,1
98ffac2c96,0
f516c2232f,0
3e89579cd6,1
8563c6291a,1
aef65d1d1e,2
86f8bb1f9b,2
70b79d3deb,0
822d81c3e2,1
8f5919a686,1
653b077374,2
720c2c3bbc,2
ebbeefddd0,1
8650bdaf6f,0
e847cc2836,1
534d56b634,1
1b44bc65d2,0
af1476ab36,0
12f2531b5f,1
5bfe3eb4e9,0
a751eb3c40,0
4030f74983,1
cd100797dd,2
4e948d4890,2
5ba3273e70,1
bf2ea6b70a,2
f78a8c4c20,1
d0ff2094dd,2
5b452a2ff9,2
0b04961869,0
01e151b010,2
28e857d37d,1
e6fa85e2b2,2
db7e6e8edc,2
fca5d13c7c,1
835fc78aa7,2
f93e099221,0
4a123388c7,1
23beafc540,1
c481699725,0
bfae0709bc,0
084af194cd,0
1143ee5328,0
0a1214927c,0
8e7642a9df,0
9bac6552fa,0
38ccf82a89,1
730786e2d3,2
7c66293d8c,0
5c15bd09d8,0
08f7495dcb,2
9fd90031fb,0
360e2f367a,2
c79ad03e9d,0
45566a6df0,2
d5f3cb732e,0
9ee109da31,1
dc1c0cd2b9,2
2121023d52,1
fb1ccf7d3a,2
dd218327cf,1
b5c5316775,2
e43cbfd8b6,1
bd63203660,1
a5b75e4fbd,0
09e87d563e,2
f53b71c556,2
84ec0eff48,2
5c9ad365e2,0
a8462f5f05,2
a792b8d6d7,2
91591a1765,0
4b4f138d77,0
4b551fec8a,1
8368a77b6d,0
ce47ce9f90,2
8066fc85b7,1
c58723f7b0,2
b4bcb8233c,2
3177ff9bdc,0
a50d386503,0
e8180fd3d7,0
5deccb706d,2
02e657d236,1
9a4ac3d40f,2
2c07f4b522,0
7f614fe2da,2
63d563158d,2
57fb0a937d,1
fb61847330,1
3133d8ac09,1
3f01da2160,2
b09f8beff0,0
090a9e6273,1
64573f85e6,1
241405c3b7,1
69796d5e55,2
2bf8d0740c,0
aea650542c,2
35fa38eb96,0
b5c36e11b6,0
39c41f1709,1
11f4ecc8fb,1
a11dfd1df0,0
e945ad4b47,0
a1e463ae38,1
05ce2917be,2
545d3c9b0b,1
f2e41e99cb,0
87adbd7b05,1
8a484a4e72,1
06207f3c4d,0
d8093bb18b,0
d08079179d,1
621d136863,0
19925445a6,0
dc7e94f891,0
d16e95adc0,2
ad2eef5282,2
ada5242409,1
1e0f551e34,1
7560f09e21,0
509ffb8777,2
d49acea268,1
39fc953b41,0
d8eeb8f71e,1
e637764027,0
69caacd23e,2
75c1616ab2,0
fba6f5ed16,0
5ac7a332b2,1
b5e9f2a91b,1
1eec1c34b7,1
f6f4c63d94,1
eeefe63e09,2
97355fedad,0
d074f1ee86,1
258d45487f,1
a4f6e7ed83,2
be1c5a8a78,0
91e19939aa,2
edf9f06ec1,1
6d0733ee93,2
5b692d047b,1
a4b4edf27c,1
f958907a81,0
f144490593,0
8d0e34870f,2
c35844424d,2
ca01737970,1
91531e452d,1
ae0048dddc,2
adb8574ce4,1
84e7081aaf,2
3fa7a1c5ae,0
22667145c8,2
eeb2995d0b,1
90ed794c3d,1
43a388eb8e,0
7dac883880,0
44bfad0bfd,2
749b9c07ad,1
8820375d16,1
466e43a85c,1
545d4491f9,1
6afa181ca6,0
69ef0216e4,1
0156c2c00e,0
aa757e5e73,1
91e1833bd9,1
1d32529b0e,0
fcc0d0d825,2
04ded7e472,2
6840a4ce41,0
85c8fb9252,1
11b8452635,0
82d6a94df6,0
a7ffa44a61,0
8846b46a20,0
07f6fe3531,0
2867dd61ed,0
4e9c6d9878,2
b47ee29912,1
eb06cd450c,1
a3bcdcc8e5,0
c09d5e2a8c,1
facaed790e,1
c48afb9178,0
d6687eb6a8,2
9538f9709f,0
b6dd711143,1
c3eca2d90b,1
8664906c6d,2
b246d33ca9,0
9f9a0816e8,1
afe25a8712,0
dd153567e8,0
6b7c55acd4,1
d4d43c3d15,1
fb2bf6e341,0
9a3c7e1150,2
a1e96222f2,1
0f08495392,1
ea98f96e09,0
c99b2de24c,0
6874a8fd29,1
82094736e6,0
0ed0b2183c,2
c81a1b8ed1,2
bc6b6cb824,1
fc94ba8c74,1
ca0b62b584,2
fd829c5589,0
7e34a9acd8,1
d02537fa62,0
df7e6e5c97,1
e4955531bd,2
34ba3721b4,2
bb92933ffc,0
e7274df1c8,2
d1bb689fca,0
6db9ece727,0
4dacd11a47,1
2e1ff13b64,1
29649a13e1,2
935dde367e,1
a1dea9ccc4,2
1afeefcd75,0
db8c4f64e6,1
eac6647866,0
e22beade60,0
cbd8dae710,1
91c88d9868,1
8ccbd28930,1
e0946459ba,2
35507043b6,0
1d78e3ffec,2
814983d46e,0
b845bc31ff,2
79c529d6cd,2
921109a819,1
d480468cbf,1
87baa8baff,0
1a9d5e9d78,2
c016644965,1
00ffdce6ce,0
11cbb43d4e,1
4fc9545c73,1
112beab3b8,0
572738e915,0
7d9e040822,1
4000a96078,1
9bc2cdea49,2
c6a34c1ea3,2
bcb42819b3,2
8fd7307572,0
876f35ddcb,0
58f4ee61fd,0
810817356f,0
fe74871c3d,0
33f5d78bc2,0
e7ddd26505,0
87b5090e61,2
e63a7d264c,2
5e41a0d586,2
fce3512b32,2
78e1f7e5a8,0
4ac49fa3fd,0
36c8a2fbbd,2
e3934490fd,0
9a953d17bf,1
a2907215a8,1
8bd5c60b51,0
0271f4358f,2
3263625f20,0
d3a1f4ef02,2
030504e3ff,0
36245278b0,0
7ea5d5a014,0
f3154c04c3,1
0a092f069c,1
3f71ec0515,0
0707563d69,0
339e18d3ff,1
d42453c46b,0
6ffe7a5602,1
7924f33c2c,1
ea5415eeb0,2
20a4f0129c,0
e7e5e7b115,0
9bb8d84389,2
01392be83b,2
6a61bae6eb,1
a51e1ac4bf,0
36a83c82dc,0
967acbd410,0
25cd68fe86,0
a31b9893a5,0
e1ab99f05e,0
21e53aa923,2
6a835d1b77,1
7cafbbeba5,2
3a91f9bb67,1
42da572974,2
014e662ae0,2
4a72cb5302,0
cc0ca7b48e,0
0807d2ba50,1
dfdbf66e46,2
bce10710ee,1
9ab4075e02,0
0fd24f85ca,2
b648a340a3,1
b232a3ac2a,1
a38077b180,0
86022b3fda,0
d4a6c87f4b,0
fbc627b1b2,1
0958727490,0
df695f0fe2,1
afd75dddae,2
659bc9d7e7,2
e909176898,0
b200eeead5,0
b1fa6d8004,1
ed59ad113c,0
bc3f95773f,0
b269c6bfab,0
a7a498af42,0
421a40da11,1
31ff97b80d,2
f716b969b8,0
dbeb8348c7,0
f57d2b92fe,2
a36d855511,1
24558fc8e3,0
de724dc228,2
dbb538d734,0
f4811d6617,2
91e90b8c74,1
a0510574a2,0
1e5292fb61,2
41c3af4a95,2
78288d17d4,2
6c9ae7451f,1
9bb7c55e1c,0
2303757bd0,1
f54f2f05eb,0
3508ee0005,0
796f6238b1,0
d0e72b85fa,0
97ec015198,2
10b532a2c8,2
a19fa9b83e,2
5eb220f2fa,2
79bc99a2d4,0
e2427616cb,2
a535fb768e,2
7db4042c2a,1
c01698bc7d,1
915b8eabfd,2
ab7b0531bb,0
035235cadb,2
7f6a4db4e2,0
47262281dc,0
921c2efcce,1
56a05bd642,2
a738dad578,0
69d9676d8d,2
87df131a9b,0
35b7aa02cb,0
bea3dbec3e,1
883bd95378,1
a6217183e2,2
c2dcec977e,0
0c2bbe8f48,1
ba00146e8f,1
71c6fd3ea3,1
07f20b5e44,0
a7097d4bcd,1
eef6b893cb,2
57fca95ff7,2
2050128905,0
fe6896cc1d,2
c7f90a75fd,1
f319b860dc,0
8fd0f74513,0
16444ddf6c,0
6d6e909b96,1
53ba2bc7ce,2
723955407e,1
75c9aaf3a0,2
3cbd1fe797,0
ca0726a1d6,0
1bf230edec,0
d959dbfc78,2
42ca7195a9,0
7d4e4cb433,2
db51a72f4f,0
2f26dff025,0
438d6c0cc1,0
c418fcec3c,0
986d1f03df,1
db5a874bca,1
c0903c912b,0
54c80f1682,0
4d976d52a9,1
5df236fde3,2
58561149fc,1
8b28faf8ef,2
eacacd5caa,1
f617811f04,2
f0318253cd,1
d3b6756d78,0
f996c1bf63,2
19166c1b46,0
4fbde195c3,0
0da03f96ef,1
4ae360d30e,2
46fd1f1e35,0
e83e4e3342,1
00025f94ac,1
ed5d0336a1,1
53f3c27813,1
21b58487fc,2
44503f4dea,2
d7c97ac42a,0
90c7df2c60,1
560cb43f2e,2
9f8c67cfa1,0
9418ec4b81,1
d38c8476cb,2
60a1ef4eba,2
583869942e,1
c74aa8292d,2
4bc72cdce0,0
b18c41dd46,2
fee93206e2,2
2241c4da8d,1
1cf073b067,1
ca0b1ac1c5,2
3fa620391a,1
21737d69d5,1
790d418d61,0
bf5ae9fe20,0
9c1e1da0c1,2
28a7a11b0f,0
9a6ecb4f74,0
f035dd565b,2
527787b6eb,1
0ee2b39f37,0
692bf759c0,2
f14d227593,2
0504a11780,2
d83a2d3292,0
0393470806,0
05810dd996,0
10f4ac9d11,1
6f32a69dc3,0
f14649421b,0
ddd65c9ae2,2
b1bc37b7fc,2
9153dfe9ec,1
9174a8a76e,1
b9c533db92,1
3b844b2968,2
2395d0b146,1
37447a00c3,2
dfaefcaba4,2
010fbe8de7,0
4a85eb4a21,2
822580399c,1
